"action_id","op","src_path","dst_path","notes"
"P05_002270","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\objects\pack\pack-f75cc45fd0e85b9842f7e4d7b1160a723cc9a50a.idx","","unsupported_or_review_op:EXCLUDED"
"P05_002271","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\objects\pack\pack-f75cc45fd0e85b9842f7e4d7b1160a723cc9a50a.pack","","unsupported_or_review_op:EXCLUDED"
"P05_002272","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\objects\pack\pack-f75cc45fd0e85b9842f7e4d7b1160a723cc9a50a.rev","","unsupported_or_review_op:EXCLUDED"
"P05_002273","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\refs\heads\main","","unsupported_or_review_op:EXCLUDED"
"P05_002274","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\refs\remotes\origin\HEAD","","unsupported_or_review_op:EXCLUDED"
"P05_002275","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\refs\remotes\origin\main","","unsupported_or_review_op:EXCLUDED"
"P05_002276","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\refs\remotes\soc-content\HEAD","","unsupported_or_review_op:EXCLUDED"
"P05_002277","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.git\refs\tags\v1.1.0-recruiter-ready","","unsupported_or_review_op:EXCLUDED"
"P05_002278","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\PULL_REQUEST_TEMPLATE.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\PULL_REQUEST_TEMPLATE.md","SKIPPED_DEST_EXISTS"
"P05_002279","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\bug_report.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\bug_report.md","SKIPPED_DEST_EXISTS"
"P05_002280","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\config.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\config.yml","EXECUTED"
"P05_002281","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\feature_request.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\ISSUE_TEMPLATE\feature_request.md","SKIPPED_DEST_EXISTS"
"P05_002282","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\workflows\verify.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\.github\workflows\verify.yml","EXECUTED"
"P05_002283","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\INDEX.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\INDEX.md","SKIPPED_DEST_EXISTS"
"P05_002284","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\.gitkeep","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\.gitkeep","EXECUTED"
"P05_002285","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\README.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\README.md","SKIPPED_DEST_EXISTS"
"P05_002286","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\archive_collected_data.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\archive_collected_data.yml","EXECUTED"
"P05_002287","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\audio_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\audio_capture.yml","EXECUTED"
"P05_002288","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\clipboard_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\clipboard_capture.yml","EXECUTED"
"P05_002289","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\data_staged.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\data_staged.yml","EXECUTED"
"P05_002290","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\email_collection.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\email_collection.yml","EXECUTED"
"P05_002291","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\keylogging.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\keylogging.yml","EXECUTED"
"P05_002292","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\linux_history_access.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\linux_history_access.yml","EXECUTED"
"P05_002293","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\screen_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\screen_capture.yml","EXECUTED"
"P05_002294","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\sensitive_file_access.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\sensitive_file_access.yml","EXECUTED"
"P05_002295","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\video_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\collection\video_capture.yml","EXECUTED"
"P05_002296","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\browser_credential_theft.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\browser_credential_theft.yml","EXECUTED"
"P05_002297","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\credential_dumping_tools.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\credential_dumping_tools.yml","EXECUTED"
"P05_002298","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\dcsync_attack.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\dcsync_attack.yml","EXECUTED"
"P05_002299","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\kerberoasting.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\kerberoasting.yml","EXECUTED"
"P05_002300","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\lsass_access_suspicious.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\lsass_access_suspicious.yml","EXECUTED"
"P05_002301","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\lsass_dump_comsvcs.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\lsass_dump_comsvcs.yml","EXECUTED"
"P05_002302","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\ntds_dump.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\ntds_dump.yml","EXECUTED"
"P05_002303","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\powershell_credential_prompt.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\powershell_credential_prompt.yml","EXECUTED"
"P05_002304","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\sam_registry_dump.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\credential-access\sam_registry_dump.yml","EXECUTED"
"P05_002305","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\amsi_bypass.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\amsi_bypass.yml","EXECUTED"
"P05_002306","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\clear_windows_event_logs.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\clear_windows_event_logs.yml","EXECUTED"
"P05_002307","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\disable_firewall.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\disable_firewall.yml","EXECUTED"
"P05_002308","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\disable_windows_defender.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\disable_windows_defender.yml","EXECUTED"
"P05_002309","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\dll_sideloading.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\dll_sideloading.yml","EXECUTED"
"P05_002310","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\indicator_removal_linux.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\indicator_removal_linux.yml","EXECUTED"
"P05_002311","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\masquerading.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\masquerading.yml","EXECUTED"
"P05_002312","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\process_injection.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\process_injection.yml","EXECUTED"
"P05_002313","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\rootkit_behavior.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\rootkit_behavior.yml","EXECUTED"
"P05_002314","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\timestomping.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\defense-evasion\timestomping.yml","EXECUTED"
"P05_002315","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\ad_enumeration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\ad_enumeration.yml","EXECUTED"
"P05_002316","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\cloud_service_enumeration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\cloud_service_enumeration.yml","EXECUTED"
"P05_002317","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\domain_trust_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\domain_trust_discovery.yml","EXECUTED"
"P05_002318","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\file_directory_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\file_directory_discovery.yml","EXECUTED"
"P05_002319","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\linux_network_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\linux_network_discovery.yml","EXECUTED"
"P05_002320","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\network_reconnaissance.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\network_reconnaissance.yml","EXECUTED"
"P05_002321","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\network_share_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\network_share_discovery.yml","EXECUTED"
"P05_002322","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\process_enumeration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\process_enumeration.yml","EXECUTED"
"P05_002323","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\system_information_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\system_information_discovery.yml","EXECUTED"
"P05_002324","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\whoami_execution.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\discovery\whoami_execution.yml","EXECUTED"
"P05_002325","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\at_command.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\at_command.yml","EXECUTED"
"P05_002326","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\cmd_suspicious_commands.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\cmd_suspicious_commands.yml","EXECUTED"
"P05_002327","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\encoded_powershell.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\encoded_powershell.yml","EXECUTED"
"P05_002328","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\linux_bash_suspicious.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\linux_bash_suspicious.yml","EXECUTED"
"P05_002329","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\macro_execution.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\macro_execution.yml","EXECUTED"
"P05_002330","QUARANTINE","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\mshta_suspicious_execution.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\detection-rules\sigma\execution\mshta_suspicious_execution.yml","EXECUTED"
