"action_id","op","src_path","dst_path","notes"
"P05_002538","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\amsi_bypass.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\amsi_bypass.yml","label_unmapped"
"P05_002539","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\archive_collected_data.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\archive_collected_data.yml","label_unmapped"
"P05_002540","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\assumptions_and_placeholders.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\assumptions_and_placeholders.md","mapped_label"
"P05_002541","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\at_command.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\at_command.yml","label_unmapped"
"P05_002542","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\audio_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\audio_capture.yml","label_unmapped"
"P05_002543","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\bcdedit_boot_config.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\bcdedit_boot_config.yml","label_unmapped"
"P05_002544","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\browser_credential_theft.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\browser_credential_theft.yml","label_unmapped"
"P05_002545","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\clear_windows_event_logs.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\clear_windows_event_logs.yml","label_unmapped"
"P05_002546","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\clipboard_capture.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\clipboard_capture.yml","label_unmapped"
"P05_002547","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cloud_service_enumeration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cloud_service_enumeration.yml","label_unmapped"
"P05_002548","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cloud_sync_abuse.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cloud_sync_abuse.yml","label_unmapped"
"P05_002549","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cmd_suspicious_commands.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\cmd_suspicious_commands.yml","label_unmapped"
"P05_002550","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\collection_exfiltration_impact.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\collection_exfiltration_impact.spl","label_unmapped"
"P05_002551","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential_access_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential_access_detections.spl","label_unmapped"
"P05_002552","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential_dumping_tools.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential_dumping_tools.yml","label_unmapped"
"P05_002553","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential-access-hunts.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\credential-access-hunts.md","mapped_label"
"P05_002554","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\data_destruction.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\data_destruction.yml","label_unmapped"
"P05_002555","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\data_staged.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\data_staged.yml","label_unmapped"
"P05_002556","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\database_destruction.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\database_destruction.yml","label_unmapped"
"P05_002557","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dcom_lateral_movement.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dcom_lateral_movement.yml","label_unmapped"
"P05_002558","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dcsync_attack.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dcsync_attack.yml","label_unmapped"
"P05_002559","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\defacement.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\defacement.yml","label_unmapped"
"P05_002560","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\defense_evasion_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\defense_evasion_detections.spl","label_unmapped"
"P05_002561","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disable_firewall.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disable_firewall.yml","label_unmapped"
"P05_002562","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disable_windows_defender.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disable_windows_defender.yml","label_unmapped"
"P05_002563","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\discovery_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\discovery_detections.spl","label_unmapped"
"P05_002564","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disk_wipe.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\disk_wipe.yml","label_unmapped"
"P05_002565","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dll_sideloading.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dll_sideloading.yml","label_unmapped"
"P05_002566","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dns_tunneling.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\dns_tunneling.yml","label_unmapped"
"P05_002567","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\domain_trust_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\domain_trust_discovery.yml","label_unmapped"
"P05_002568","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\email_collection.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\email_collection.yml","label_unmapped"
"P05_002569","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\email_exfiltration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\email_exfiltration.yml","label_unmapped"
"P05_002570","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\encoded_powershell.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\encoded_powershell.yml","label_unmapped"
"P05_002571","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\event_id_and_log_reference.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\event_id_and_log_reference.md","mapped_label"
"P05_002572","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\eventvwr_uac_bypass.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\eventvwr_uac_bypass.yml","label_unmapped"
"P05_002573","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\execution_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\execution_detections.spl","label_unmapped"
"P05_002574","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\exfil_over_c2.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\exfil_over_c2.yml","label_unmapped"
"P05_002575","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\exfil_over_web_service.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\exfil_over_web_service.yml","label_unmapped"
"P05_002576","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\file_directory_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\file_directory_discovery.yml","label_unmapped"
"P05_002577","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\firmware_corruption.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\firmware_corruption.yml","label_unmapped"
"P05_002578","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\ftp_exfiltration.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\ftp_exfiltration.yml","label_unmapped"
"P05_002579","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\hawk_ops_env_mapping.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\hawk_ops_env_mapping.md","mapped_label"
"P05_002580","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\hawkinsops-custom-rules.xml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\hawkinsops-custom-rules.xml","label_unmapped"
"P05_002581","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\indicator_removal_linux.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\indicator_removal_linux.yml","label_unmapped"
"P05_002582","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-001-LSASS-Access.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-001-LSASS-Access.md","mapped_label"
"P05_002583","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-002-Suspicious-PowerShell.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-002-Suspicious-PowerShell.md","mapped_label"
"P05_002584","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-003-Ransomware-Detected.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-003-Ransomware-Detected.md","mapped_label"
"P05_002585","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-004-to-030-Quick-Reference.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-004-to-030-Quick-Reference.md","mapped_label"
"P05_002586","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-Template.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\IR-Template.md","mapped_label"
"P05_002587","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\kerberoasting.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\kerberoasting.yml","label_unmapped"
"P05_002588","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\kernel_module_load.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\kernel_module_load.yml","label_unmapped"
"P05_002589","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\keylogging.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\keylogging.yml","label_unmapped"
"P05_002590","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\lateral_movement_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\lateral_movement_detections.spl","label_unmapped"
"P05_002591","MOVE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\lateral-movement-hunts.md","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\lateral-movement-hunts.md","mapped_label"
"P05_002592","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_bash_suspicious.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_bash_suspicious.yml","label_unmapped"
"P05_002593","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_data_destruction.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_data_destruction.yml","label_unmapped"
"P05_002594","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_history_access.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_history_access.yml","label_unmapped"
"P05_002595","QUARANTINE_PLAN","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_network_discovery.yml","C:\RH\TEMPORARY\phase05_low_confidence\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\_archive\imports\soc-content\linux_network_discovery.yml","label_unmapped"
