"action_id","op","src_path","dst_path","notes"
"P05_002438","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\07_events_table_duplicate.png","C:\RH\OPS\SYSTEM\DATA\runs\07_events_table_duplicate.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002439","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\08_threat_hunting_dashboard_alternate.png","C:\RH\OPS\SYSTEM\DATA\runs\08_threat_hunting_dashboard_alternate.png","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002440","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\incidents\2026\2026-01-25__howe01__rule100052__hosts-ics-modified__benign\evidence\wazuh_filter_metadata.csv","C:\RH\OPS\SYSTEM\DATA\runs\wazuh_filter_metadata.csv","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002441","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-001-LSASS-Access.md","C:\RH\OPS\IR-001-LSASS-Access.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002442","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-002-Suspicious-PowerShell.md","C:\RH\OPS\IR-002-Suspicious-PowerShell.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002443","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-003-Ransomware-Detected.md","C:\RH\OPS\IR-003-Ransomware-Detected.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002444","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-004-Brute-Force.md","C:\RH\OPS\IR-004-Brute-Force.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002445","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-004-to-030-Quick-Reference.md","C:\RH\OPS\IR-004-to-030-Quick-Reference.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002446","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-005-Malware.md","C:\RH\OPS\IR-005-Malware.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002447","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-006-Priv-Esc.md","C:\RH\OPS\IR-006-Priv-Esc.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002448","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-007-AD-Compromise.md","C:\RH\OPS\IR-007-AD-Compromise.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002449","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-008-Lateral-Movement.md","C:\RH\OPS\IR-008-Lateral-Movement.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002450","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-015-Exfiltration.md","C:\RH\OPS\IR-015-Exfiltration.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002451","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-022-Supply-Chain.md","C:\RH\OPS\IR-022-Supply-Chain.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002452","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\incident-response\playbooks\IR-Template.md","C:\RH\OPS\IR-Template.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002453","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\learning-system\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002454","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\ARCHITECTURE.md","C:\RH\OPS\ARCHITECTURE.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002455","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE_CHECKLIST.md","C:\RH\OPS\EVIDENCE_CHECKLIST.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002456","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\PROOF_INDEX.md","C:\RH\OPS\PROOF_INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002457","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\VERIFIED_COUNTS.md","C:\RH\OPS\VERIFIED_COUNTS.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002458","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\DIAGRAMS\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002459","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-051-multiple-auth-failures.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-051-multiple-auth-failures.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002460","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-052-file-integrity-critical-system.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-052-file-integrity-critical-system.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002461","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-053-rootkit-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-053-rootkit-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002462","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-055-malware-detection-virustotal.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-055-malware-detection-virustotal.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002463","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-056-process-anomaly-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-056-process-anomaly-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002464","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-057-windows-defender-disabled.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-057-windows-defender-disabled.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002465","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-058-suspicious-powershell-download.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-058-suspicious-powershell-download.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002466","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-059-new-service-creation.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-059-new-service-creation.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002467","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-061-port-scan-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-061-port-scan-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002468","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-065-aws-s3-bucket-public-exposure.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-065-aws-s3-bucket-public-exposure.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002469","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-067-dns-tunneling-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-067-dns-tunneling-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002470","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-070-registry-autorun-modification.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-070-registry-autorun-modification.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002471","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-072-kerberoasting-detection.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-072-kerberoasting-detection.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002472","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\EVIDENCE\legacy\wazuh-075-credential-dumping-comsvcs.xml","C:\RH\OPS\SYSTEM\DATA\runs\wazuh-075-credential-dumping-comsvcs.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002473","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\credential_access_detections.spl","C:\RH\TEMPORARY\phase05_low_confidence\credential_access_detections.spl","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002474","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\credential_dumping_tools.yml","C:\RH\TEMPORARY\phase05_low_confidence\credential_dumping_tools.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002475","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\encoded_powershell.yml","C:\RH\TEMPORARY\phase05_low_confidence\encoded_powershell.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002476","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\IR-001-LSASS-Access.md","C:\RH\OPS\IR-001-LSASS-Access.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002477","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002478","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\T1003-001-lsass-access.yml","C:\RH\TEMPORARY\phase05_low_confidence\T1003-001-lsass-access.yml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002479","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SAMPLES\wazuh-051-multiple-auth-failures.xml","C:\RH\TEMPORARY\phase05_low_confidence\wazuh-051-multiple-auth-failures.xml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002480","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\PROOF_PACK\SCREENSHOTS\README.md","C:\RH\OPS\README.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002481","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\runbooks\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002482","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\scripts\build-wazuh-bundle.ps1","C:\RH\TEMPORARY\phase05_low_confidence\build-wazuh-bundle.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002483","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\scripts\build-wazuh-bundle.sh","C:\RH\TEMPORARY\phase05_low_confidence\build-wazuh-bundle.sh","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002484","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\00-Hunt-Matrix.md","C:\RH\OPS\00-Hunt-Matrix.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002485","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\INDEX.md","C:\RH\OPS\INDEX.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002486","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\linux\linux-threat-hunts.md","C:\RH\OPS\linux-threat-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002487","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\windows\credential-access-hunts.md","C:\RH\OPS\credential-access-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002488","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\windows\lateral-movement-hunts.md","C:\RH\OPS\lateral-movement-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002489","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\threat-hunting\windows\persistence-execution-hunts.md","C:\RH\OPS\persistence-execution-hunts.md","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002490","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\import\import-local-soc-content.ps1","C:\RH\OPS\PROJECTS\import-local-soc-content.ps1","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002491","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\agents.yaml","C:\RH\OPS\PROJECTS\agents.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002492","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\alert_triage.yaml","C:\RH\OPS\PROJECTS\alert_triage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002493","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\log_analyzer.yaml","C:\RH\OPS\PROJECTS\log_analyzer.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002494","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\mitre_mapper.yaml","C:\RH\OPS\PROJECTS\mitre_mapper.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002495","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\pipelines.yaml","C:\RH\OPS\PROJECTS\pipelines.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002496","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-001-mimikatz-sekurlsa.yaml","C:\RH\OPS\PROJECTS\rule-001-mimikatz-sekurlsa.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002497","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-002-powershell-encoded-command.yaml","C:\RH\OPS\PROJECTS\rule-002-powershell-encoded-command.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002498","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-003-suspicious-schtasks-creation.yaml","C:\RH\OPS\PROJECTS\rule-003-suspicious-schtasks-creation.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002499","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-004-psexec-execution.yaml","C:\RH\OPS\PROJECTS\rule-004-psexec-execution.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002500","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-006-registry-run-key-modification.yaml","C:\RH\OPS\PROJECTS\rule-006-registry-run-key-modification.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002501","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-010-suspicious-rundll32-execution.yaml","C:\RH\OPS\PROJECTS\rule-010-suspicious-rundll32-execution.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002502","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-012-office-macro-execution.yaml","C:\RH\OPS\PROJECTS\rule-012-office-macro-execution.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002503","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-013-suspicious-parent-child-process.yaml","C:\RH\OPS\PROJECTS\rule-013-suspicious-parent-child-process.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002504","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-014-cleartext-credential-registry.yaml","C:\RH\OPS\PROJECTS\rule-014-cleartext-credential-registry.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002505","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-015-webshell-detection.yaml","C:\RH\OPS\PROJECTS\rule-015-webshell-detection.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002506","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-016-suspicious-certutil-usage.yaml","C:\RH\OPS\PROJECTS\rule-016-suspicious-certutil-usage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002507","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-017-suspicious-wmi-execution.yaml","C:\RH\OPS\PROJECTS\rule-017-suspicious-wmi-execution.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002508","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-020-suspicious-bits-usage.yaml","C:\RH\OPS\PROJECTS\rule-020-suspicious-bits-usage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002509","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-021-suspicious-reg-exe-usage.yaml","C:\RH\OPS\PROJECTS\rule-021-suspicious-reg-exe-usage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002510","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-022-net-user-account-manipulation.yaml","C:\RH\OPS\PROJECTS\rule-022-net-user-account-manipulation.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002511","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-023-suspicious-sysmon-unload.yaml","C:\RH\OPS\PROJECTS\rule-023-suspicious-sysmon-unload.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002512","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-024-suspicious-driver-load.yaml","C:\RH\OPS\PROJECTS\rule-024-suspicious-driver-load.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002513","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-026-suspicious-bash-history-clear.yaml","C:\RH\OPS\PROJECTS\rule-026-suspicious-bash-history-clear.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002514","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-027-suspicious-sudo-usage.yaml","C:\RH\OPS\PROJECTS\rule-027-suspicious-sudo-usage.yaml","unsupported_or_review_op:REVIEW_COLLISION"
"P05_002515","SKIP","C:\RH\OPS\PROOF_PACKS\DETECTION_ENGINEERING\PP-009_hawkinsops-repo-upgrade\artifacts\repo_hawkinsops-repo-upgrade\tools\security-automation\configs\Security_Automation_Configs\rule-029-suspicious-ssh-activity.yaml","C:\RH\OPS\PROJECTS\rule-029-suspicious-ssh-activity.yaml","unsupported_or_review_op:REVIEW_COLLISION"
